,150319738,015031972X,QNTR50001,QNTR50002,QNTR50003,QNTR50004,QNTR50005,QNTR50006,QNTR50007,QNTR50008,QNTR50009,QNTR50010,QNTR50011,QNTR50012,QNTR50013,QNTR50014,QNTR50015,QNTR50020,QNTR50021,QNTR50022,QNTR50025,QNTR50026,QNTR50027,QNTR50028,QNTR50029,QNTR50030,QNTR50031,QNTR50032,QNTR50050,QNTR50051,QNTR50052,QNTR50053,QNTR50054,QNTR50055,QNTR50056,QNTR50057,QNTR50058,QNTR50061,QNTR50062,QNTR50063,QNTR50064,QNTR50065,QNTR50070,QNTR50071,QNTR50072,QNTR50073,QNTR50074,QNTR50075,QNTR50076,QNTR50077,QNTR50078,QNTR50079,QNTR50080,QNTR50081,QNTR50082,QNTR50083,QNTR50084,QNTR50100,QNTR50101,QNTR50110,QNTR50111,QNTR50112,QNTR50113,QNTR50114,QNTR50115,QNTR50116,QNTR50117,QNTR50118,QNTR50119,QNTR50120,QNTR50121,QNTR50122,QNTR50123,QNTR50124,QNTR50125,QNTR50150,QNTR50151,QNTR50152,QNTR50153,QNTR50154,QNTR50155,QNTR50156,QNTR50157,QNTR50158,QNTR50159,QNTR50160,QNTR50161,QNTR50162,QNTR50163,QNTR50164,QNTR50170,QNTR50171,QNTR50172,QNTR50173,QNTR50174,QNTR50175,QNTR50176,QNTR50177,QNTR50178,QNTR50179,QNTR50180,QNTR50181,QNTR50182,QNTR50183,QNTR50184,QNTR50185,QNTR50186,QNTR50187,QNTR50188,QNTR50189,QNTR50190,QNTR50191,QNTR50192,QNTR50193,QNTR50194,QNTR50195,QNTR50196,QNTR50197,QNTR50198,QNTR50199,QNTR50200,QNTR50201,QNTR50202,QNTR50203,QNTR50204,QNTR50205,QNTR50206,QNTR50207,QNTR50208,QNTR50209,QNTR50210,QNTR50211,QNTR50212,QNTR50213,QNTR50214,QNTR50215,QNTR50216,QNTR50217,QNTR50218,QNTR50219,QNTR50220,QNTR50221,QNTR50222,QNTR50223,QNTR50224,QNTR50225,QNTR50226,QNTR50227,QNTR50228,QNTR50229,QNTR50230,QNTR50231,QNTR50232,QNTR50233,QNTR50234,QNTR50235,QNTR50236,QNTR50237,QNTR50238,QNTR50239,QNTR50240,QNTR50241,QNTR50242,QNTR50243,QNTR50244,QNTR50245,QNTR50246,Grand Total
QNTR50077,0,0,0.354258533,0.360651159,0.363966933,0.353544211,0.350098099,0.351654479,0.35255901,0.340598468,0.347550452,0.07172888,0.359224728,0.058672587,0,0,0,0.010969424,0.115203952,0.011374511,0.068790315,0.084638896,0.150948949,0.093274527,0.092111023,0.125119619,0.117279094,0.094995207,0,0,0.034261274,0.035175807,0.007647191,0.007690033,0.02345643,0,0,0.436690681,0.504373076,0.024958649,0.515150736,0.044390792,0.982267289,0.986845968,0.953566984,0.94901983,0.957617294,0.997088786,0.940447027,1,0.950186313,0.940875087,0.555695889,0.564160361,0.410960934,0.461031337,0.404693822,0.039902579,0.039517789,0.028969613,0.008399487,0.039146356,0.035043543,0.012415268,0.03789888,0.040165016,0.022505445,0.026897579,0.017434037,0.020776572,0.020814901,0.020994401,0.019174449,0.011757916,0.017228984,0.003087832,0.447044208,0.241825417,0.431103933,0.012756397,0.391525634,0.433698376,0.253218661,0.415178758,0.513715224,0.472959342,0.391525634,0.020827892,0.518026068,0.461744039,0.014447233,0.010048547,0.00461143,0.0022263,0.003007038,0.002978076,0.003024747,0.001091343,0.004846453,0.002773472,0.039451038,0,0.020545903,0.004273056,0.020865672,0,0.003163227,0.007074769,0.002904666,0.079069549,0.03863337,0.025300976,0.025016836,0.042776388,0.061302765,0.032961256,0.058165476,0.028494688,0.021540065,0.068573713,0,0,0,0.011250861,0.035286207,0.031998433,0.00555233,0,0,0,0,0,0,0.045650826,0,0.030116663,0.028423646,0.029765128,0.030806225,0.028979898,0.017130952,0.009969102,0.009135627,0.013254499,0.00809389,0.008571714,0.007597127,0.012875297,0.013074409,0.010193447,0.01082371,0.000935651,0.001197123,0.001341406,0.031831247,0.094033772,0.063004125,0.072472251,0.04086851,0.045040765,0.054386878,0.035102156,0.030273277,0.03025918,0.029790153,0.030500563,0.031114355,0.226526855
QNTR50078,0,0,0.37192867,0.377894336,0.381647458,0.370627297,0.365943413,0.372237002,0.36942272,0.359257121,0.364850997,0.078219072,0.37720724,0.063981416,0,0,0,0.011961962,0.078517418,0.012403702,0.048846729,0.068124136,0.113336073,0.08111387,0.069398666,0.094268139,0.082215498,0.075013875,0,0,0.036512191,0.037486808,0.011118835,0.011181126,0.02459502,0,0,0.461364248,0.544019694,0.015552551,0.550926716,0.034576694,0.936341099,0.944135126,0.981062527,0.986878978,0.984856457,0.949963526,0.975917873,0.950186313,1,0.974075623,0.528144672,0.562095491,0.389179087,0.436966586,0.364561625,0.03303769,0.031263875,0.024901023,0.008620698,0.023394212,0.018528176,0.010595449,0.022216817,0.021625874,0.019216684,0.019262368,0.014978764,0.017592093,0.018081681,0.018237611,0.017991806,0.009324945,0.01363638,0.003367226,0.481669488,0.25491612,0.466576528,0.005216484,0.41222929,0.466991458,0.266926113,0.449117313,0.556431316,0.510267039,0.41222929,0.010815451,0.560961674,0.497904007,0.009335971,0.007305175,0.004022946,0.002157992,0.002810675,0.003247539,0.003298433,0.00119009,0.004450502,0.002117095,0.026474251,0,0.012220878,0.003106461,0.014002243,0,0.00402435,0.00440852,0.003167487,0.073906236,0.035477058,0.025467938,0.027280416,0.042648587,0.066849578,0.035943665,0.063428421,0.026633959,0.022679092,0.074778419,0,0,0,0.00701078,0.021987991,0.019939271,0.003459839,0,0,0,0,0,0,0.028446524,0,0.029420679,0.027978223,0.029256176,0.029861016,0.027428208,0.019690783,0.010267178,0.009962239,0.014453797,0.008826243,0.009347302,0.008284533,0.015692081,0.012756631,0.011115773,0.011803064,0,0.000979081,0.00073139,0.030854587,0.086351294,0.068704882,0.071381669,0.044566386,0.049116156,0.059307926,0.038278279,0.030228287,0.029886718,0.029385345,0.0296869,0.030175141,0.229856651
QNTR50079,0,0,0.378447853,0.384808863,0.388993135,0.377784777,0.373291577,0.374916935,0.376602016,0.362549642,0.371514845,0.078935934,0.384072186,0.064567793,0,0,0,0.012071591,0.1141013,0.015020856,0.065139028,0.079836944,0.141606865,0.090952514,0.086621855,0.117663371,0.110625315,0.090120669,0,0,0.037703721,0.038710143,0.008415553,0.008462699,0.025813246,0,0,0.477844996,0.555050633,0.02354263,0.564609016,0.044198538,0.925313194,0.931220168,0.972915689,0.969006677,0.977895086,0.940702717,0.991817207,0.940875087,0.974075623,1,0.583478331,0.495782798,0.434400698,0.365105269,0.419538236,0.039845933,0.039224824,0.029254931,0.008699705,0.025068942,0.021268955,0.012474647,0.023625829,0.023757849,0.022430227,0.026507596,0.017150893,0.020174228,0.019800366,0.019971117,0.018647419,0.010978807,0.016207818,0.003398086,0.49196157,0.266123148,0.474419675,0.014038113,0.430864693,0.477274798,0.278661143,0.456894397,0.565331446,0.520480563,0.430864693,0.022920602,0.570075428,0.508138386,0.0141323,0.009924015,0.004821031,0.00244999,0.003309174,0.003277302,0.003328663,0.001200997,0.005052701,0.00305214,0.037848916,0,0.01952706,0.004702397,0.020312696,0,0.003481056,0.006673385,0.003196516,0.082870636,0.040277472,0.027129199,0.027530435,0.045729419,0.067462242,0.036273082,0.06400973,0.029864504,0.023704332,0.075463749,0,0,0,0.010612548,0.033284259,0.030183015,0.005237321,0,0,0,0,0,0,0.043060845,0,0.029137935,0.027542612,0.028789867,0.029682666,0.027980447,0.017833168,0.011580248,0.010644926,0.014586263,0.008907134,0.009432969,0.008360459,0.014168959,0.012873543,0.011217647,0.011911237,0.001029661,0.001317405,0.001476186,0.034056491,0.098035522,0.069334548,0.077181287,0.044974828,0.049566296,0.059851472,0.038629092,0.029434961,0.029341783,0.028838473,0.029404179,0.0300307,0.234759842
QNTR50080,0,0,0.143739894,0.144901259,0.148257619,0.142189513,0.142392254,0.14343082,0.144797799,0.139920891,0.142025372,0.029777042,0.144433792,0.039783003,0,0,0,0.019125844,0.276189312,0.009916069,0.125518618,0.096625151,0.237301094,0.118369714,0.131400864,0.178489235,0.206917411,0.128505881,0,0,0.006788247,0.006969445,0,0,0.007864939,0,0,0.21569298,0.202437176,0.062166987,0.234807584,0.073712372,0.533986874,0.54272042,0.579612733,0.527746742,0.580476955,0.554078139,0.534453514,0.555695889,0.528144672,0.583478331,1,0.743042849,0.89566859,0.713685815,0.920357987,0.067639954,0.070928138,0.050510247,0.00861471,0.039525624,0.035179078,0.018823269,0.039150826,0.03939193,0.035167552,0.059496867,0.032239541,0.040486978,0.039982733,0.04032753,0.034986761,0.0279554,0.036338418,0.004486516,0.181591877,0.093697116,0.175197873,0.00695048,0.156930636,0.175966173,0.098111516,0.168211363,0.21827815,0.201771853,0.156930636,0.004323175,0.220294954,0.197675461,0.0326532,0.023584938,0.011055416,0.004312985,0.005617446,0.006490565,0.003767019,0,0.012230379,0.006044641,0.088186199,0,0.048849554,0.006208606,0.048973806,0,0.004596062,0.017621829,0.006330572,0.180534187,0.08863103,0.056556102,0.054522929,0.09589266,0.133606278,0.071837392,0.126768717,0.065060005,0.045326674,0.149452944,0.005646474,0.007317617,0.005746272,0.031526592,0.091552983,0.08302258,0.017287176,0.004960779,0,0,0,0,0,0.113707049,0,0.034459817,0.03289269,0.034326672,0.035211521,0.034559368,0.052472277,0.045868437,0.04450613,0.057775023,0.032928418,0.034694433,0.030104645,0.056122118,0.050991077,0.040392914,0.042890418,0,0.003913602,0.002923527,0.069374594,0.215728267,0.137314307,0.163044757,0.089070852,0.098164071,0.118533452,0.076503375,0.038156574,0.036217539,0.03448359,0.034610657,0.035017757,0.149919926
QNTR50081,0,0,0.140590124,0.140389002,0.145607672,0.139073717,0.137407202,0.138409409,0.141376274,0.133672137,0.138195275,0.035559029,0.141852191,0.040721064,0,0,0,0.007613208,0.2198791,0.015788708,0.094376018,0.062938602,0.171745014,0.086041731,0.092987117,0.126309667,0.155040507,0.090938453,0,0,0.008106361,0.008322744,0,0,0.009392121,0,0,0.238257228,0.240879147,0.049492216,0.264974959,0.058683697,0.533327608,0.552088341,0.590310306,0.555953853,0.596564937,0.566564861,0.447420065,0.564160361,0.562095491,0.495782798,0.743042849,1,0.694292628,0.912074652,0.732712951,0.05384934,0.056467121,0.040212083,0.00685832,0.036839455,0.036850887,0.014985531,0.034969706,0.036587365,0.036102036,0.047366488,0.030249754,0.039866371,0.031830947,0.032105446,0.027853567,0.022255779,0.028929645,0.003571793,0.214999221,0.111890848,0.20696745,0.005533398,0.187402801,0.208241477,0.117162418,0.198565078,0.257666409,0.237459061,0.187402801,0.003441755,0.259939152,0.232482637,0.024138937,0.020564604,0.00800128,0.004292053,0.002981431,0.002583626,0.001499495,0,0.008851651,0.003849795,0.070206562,0,0.038889977,0.002471389,0.036203975,0,0.001829502,0.014029044,0.002519939,0.09799527,0.04939249,0.027015176,0.021703325,0.046653328,0.053183137,0.028595497,0.050461387,0.035315044,0.018042675,0.05949104,0,0,0,0.022310104,0.06997144,0.063451887,0.011010096,0,0,0,0,0,0,0.090524153,0,0.021773062,0.020949153,0.021769809,0.022806103,0.023244005,0.038560698,0.032672799,0.031702407,0.045995698,0.026214884,0.02762084,0.02396683,0.044679791,0.040594881,0.0321575,0.034145805,0,0.003115686,0.00232747,0.03375186,0.12022151,0.05465915,0.081126724,0.035455425,0.03907506,0.047183268,0.030452832,0.024892354,0.023238868,0.021876596,0.022305736,0.023010613,0.135389923
QNTR50082,0,0,0.074051602,0.071045837,0.073481753,0.07325288,0.070175459,0.07990738,0.07244399,0.068736576,0.072530686,0.015791661,0.074449989,0.030140176,0,0,0,0.01014301,0.279627412,0.010517579,0.125736343,0.083852549,0.228814381,0.147384831,0.123885923,0.168281265,0.206559112,0.13630107,0,0,0.010800035,0.011088319,0.023570226,0.023702273,0.012513041,0,0,0.140125884,0.108512918,0.065938047,0.169257997,0.078183777,0.386167234,0.399751343,0.432002045,0.3731733,0.43098215,0.409764538,0.374019666,0.410960934,0.389179087,0.434400698,0.89566859,0.694292628,1,0.697216689,0.921954446,0.08540834,0.082395475,0.069331327,0.013705919,0.048058365,0.037313047,0.019965092,0.046589834,0.051066218,0.037300821,0.063105957,0.031752683,0.042942925,0.042408093,0.042773805,0.037109064,0.029651179,0.038542713,0.004758669,0.09877296,0.0496904,0.095909887,0.007372098,0.083225038,0.095842322,0.052031489,0.092283669,0.119751176,0.111658105,0.083225038,0.00458542,0.121001508,0.109598392,0.032160095,0.023824385,0.009594032,0.004574611,0.003972134,0.003442142,0.001997764,0,0.01061368,0.005129048,0.093535589,0,0.051812776,0.00329261,0.048234239,0,0.00243743,0.018690773,0.003357293,0.130558242,0.065805183,0.035992083,0.02891515,0.062155821,0.070855429,0.03809753,0.067229265,0.047049925,0.024038099,0.079259392,0,0,0,0.029723556,0.093222338,0.084536394,0.014668655,0,0,0,0,0,0,0.120604538,0,0.026107254,0.025003043,0.025918224,0.026586326,0.026543815,0.051374081,0.046090255,0.04472136,0.061279666,0.034925861,0.036799004,0.031930798,0.059526495,0.054084205,0.042843156,0.045492158,0,0.004151002,0,0.044967308,0.160170067,0.072821908,0.108084425,0.047236953,0.05205936,0.062861856,0.040572041,0.030353369,0.028094187,0.026288547,0.026221532,0.026529957,0.110812077
QNTR50083,0,0,0.076360355,0.077406437,0.077288194,0.074392235,0.076582176,0.075916287,0.077351169,0.074687202,0.076687972,0.018874645,0.075294795,0.024016267,0,0.007936508,0.007449836,0.008082144,0.222812455,0.008380608,0.100189116,0.074239234,0.200556029,0.100040668,0.111053999,0.150850937,0.17487713,0.108607292,0,0,0.002868558,0.002945128,0,0,0.003323543,0,0,0.107097631,0.084625478,0.052540694,0.115601143,0.062298325,0.44719854,0.454435412,0.485448995,0.43701675,0.481672703,0.463985336,0.325965941,0.461031337,0.436966586,0.365105269,0.713685815,0.912074652,0.697216689,1,0.734630887,0.057166195,0.059945218,0.04268895,0.007280759,0.031775725,0.029731748,0.015908566,0.030667378,0.031442687,0.029722006,0.05028403,0.025301144,0.034217742,0.033791577,0.034082983,0.02956921,0.023626625,0.030711569,0.007583596,0.076736574,0.039594258,0.076422827,0.005874228,0.066315298,0.07435928,0.041459682,0.073533388,0.095420021,0.08526417,0.066315298,0.007307499,0.096416309,0.083533128,0.025625777,0.018983724,0.007644708,0.003645138,0.003165072,0.002742764,0.001591856,0,0.008457183,0.004086923,0.074530941,0,0.041285408,0.002623615,0.038433962,0,0.001942191,0.014893164,0.002675155,0.104031297,0.052434825,0.028679178,0.023040143,0.049526944,0.056458957,0.030356839,0.05356956,0.037490277,0.019154016,0.063155396,0,0,0,0.023684296,0.074281337,0.067360211,0.011688264,0,0,0,0,0,0,0.096099996,0,0.028661577,0.027336074,0.028519615,0.028750381,0.028200825,0.044347168,0.036725594,0.037614545,0.048828807,0.027829592,0.029322148,0.025443069,0.050221955,0.045630345,0.034138243,0.036249019,0,0.003307597,0,0.035830809,0.127626564,0.058025885,0.086123732,0.037639305,0.041481891,0.050089526,0.032328576,0.0318003,0.03015255,0.029143952,0.028787037,0.029125638,0.102290702
QNTR50084,0,0,0.077170426,0.07706003,0.079702152,0.076338065,0.076115972,0.076671139,0.078576539,0.074555285,0.078670574,0.017128461,0.077646492,0.032691611,0,0,0,0.011001639,0.303298512,0.011407916,0.128357847,0.080845208,0.248184042,0.124336562,0.13437315,0.182526659,0.224044813,0.131412682,0,0,0.003904761,0.00400899,0,0,0.0045241,0,0,0.145784275,0.115194555,0.071519854,0.157359492,0.084802213,0.379763838,0.393122697,0.426520673,0.361833836,0.424968887,0.403515672,0.361309896,0.404693822,0.364561625,0.419538236,0.920357987,0.732712951,0.921954446,0.734630887,1,0.077816215,0.081599098,0.058109386,0.009910771,0.042144923,0.040471682,0.021655182,0.041745288,0.042800661,0.040458421,0.068448021,0.034440621,0.046578142,0.045998035,0.046394705,0.040250431,0.03216122,0.041805442,0.005161501,0.104455959,0.053896806,0.100777976,0.007996163,0.090270228,0.10121992,0.056436073,0.09675917,0.125558774,0.11606396,0.090270228,0.004973586,0.126718888,0.113707618,0.034882521,0.025841174,0.010406189,0.004961863,0.004308384,0.003733527,0.002166879,0,0.011512152,0.005563234,0.101453591,0,0.056198846,0.003571337,0.052317378,0,0.002643764,0.020272989,0.003641495,0.141610296,0.071375742,0.039038895,0.031362883,0.067417454,0.076853503,0.041322573,0.072920376,0.051032808,0.026072979,0.085968881,0,0,0,0.032239723,0.101113823,0.091692594,0.01591039,0,0,0,0,0,0,0.130813988,0,0.027688019,0.026488919,0.027442921,0.028150326,0.028105315,0.055723014,0.047214572,0.045812285,0.06646713,0.037882415,0.039914124,0.034633813,0.064565549,0.058662557,0.046469927,0.049343173,0,0.004502394,0,0.048773894,0.173728829,0.078986449,0.117234019,0.051235669,0.056466304,0.068183256,0.044006557,0.032313169,0.029850538,0.027894065,0.027809217,0.028136317,0.113720149
QNTR50100,0,0.000544095,0.074804185,0.076480395,0.077721421,0.079885729,0.076300745,0.072657409,0.078009742,0.077279455,0.080817341,0.017263866,0.079825514,0.038716305,0.038898653,0.0054444,0.017886909,0.090094958,0.121914542,0.086235741,0.112190258,0.170607776,0.175102201,0.210357691,0.201036928,0.245771861,0.068803296,0.187294747,0.040832996,0.044104677,0.187434326,0.187386643,0.070860904,0.06963839,0.112856629,0.038651402,0.065737255,0.165694619,0.197505038,0.112633183,0.197263053,0.15625459,0.041513221,0.035689874,0.040870055,0.030133633,0.041303094,0.039786414,0.031145789,0.039902579,0.03303769,0.039845933,0.067639954,0.05384934,0.08540834,0.057166195,0.077816215,1,0.984482184,0.075794861,0.066177909,0.071681777,0.090707684,0.085259266,0.079444802,0.074224475,0.08034926,0.058336389,0.059078657,0.086634555,0.101861919,0.102740339,0.092124578,0.044121046,0.061097091,0.057225343,0.046229469,0.056869259,0.06839906,0.019141014,0.018481092,0.046874095,0.057771,0.071461608,0.023455638,0.01144384,0.018481092,0.06892742,0.014254535,0.011069947,0.034144095,0.03141733,0.028260553,0.026568277,0.033382531,0.029163573,0.039312158,0.041370024,0.027396347,0.020501372,0.086917267,0.001153285,0.048972691,0.025196989,0.053237989,0,0.011990986,0.008939548,0.014222344,0.019030635,0.012846426,0.010246747,0.006146547,0.010038128,0.008299398,0.011899783,0.009187104,0.011573153,0.005161965,0.001547294,0.043376025,0.019091442,0.044975551,0.055850071,0.076434865,0.07701454,0.053119801,0.051051057,0.016559581,0.011325036,0.030980861,0.028612887,0.024224511,0.028841773,0.009849289,0.105760809,0.102264104,0.103893151,0.122833729,0.115209993,0.110864447,0.045138443,0.059755161,0.028570361,0.037159157,0.039069184,0.025744357,0.078473948,0.03956245,0.02810237,0.021136629,0.014778387,0.02533709,0.017797249,0.012848496,0.0250146,0.018481092,0.017724118,0.01198802,0.007114086,0,0.009702534,0.103159545,0.104127547,0.104414406,0.120238282,0.119799571,0.164492489
QNTR50101,0,0.000570545,0.07323901,0.075004147,0.076656045,0.079035331,0.078479712,0.070684485,0.077442026,0.079469246,0.080149041,0.018103115,0.07898735,0.039734627,0.039553586,0.005709068,0.0174167,0.094474748,0.122116948,0.091935055,0.107045594,0.153534903,0.167220305,0.199464092,0.201933738,0.253198184,0.068448135,0.188804146,0.042818013,0.04624874,0.191903259,0.196496079,0.069239373,0.069627272,0.117745242,0.040530365,0.068932943,0.166373379,0.198504498,0.096849073,0.194379086,0.15474779,0.041317849,0.035133549,0.040475936,0.029167865,0.040904798,0.039402745,0.030147582,0.039517789,0.031263875,0.039224824,0.070928138,0.056467121,0.082395475,0.059945218,0.081599098,0.984482184,1,0.074512012,0.060229639,0.072089457,0.091318199,0.082609277,0.079533374,0.073176092,0.081442084,0.0579807,0.057925608,0.086635788,0.103074088,0.103962961,0.093057968,0.045321703,0.061857993,0.056597739,0.042815297,0.053403445,0.067858774,0.017958726,0.008944391,0.043731525,0.054055486,0.070968397,0.024023891,0.01200016,0.008944391,0.070964043,0.014349592,0.011608091,0.032967988,0.031579042,0.028259594,0.027040435,0.033297779,0.028115069,0.039791879,0.041935109,0.027207264,0.020763031,0.085111085,0.00120935,0.047641109,0.023590974,0.05263599,0,0.011176804,0.008704546,0.013470471,0.019955772,0.012572868,0.009885283,0.005984968,0.009716411,0.008702857,0.012478267,0.008429502,0.011686287,0.004920821,0,0.043768263,0.020019535,0.045415211,0.055370652,0.076810989,0.07823475,0.053074658,0.049762889,0.006314397,0.007125348,0.02988798,0.027100249,0.022015186,0.028083584,0.00774607,0.100676553,0.098236693,0.099570309,0.118827195,0.111029926,0.101530456,0.036692062,0.053759468,0.028409637,0.031458447,0.033261519,0.021047626,0.076769435,0.037838607,0.025171021,0.020208485,0.011777575,0.02557743,0.018218084,0.012301527,0.026230636,0.017888782,0.017036929,0.012570794,0.007459923,0,0.010174204,0.097783899,0.098755293,0.099089958,0.114727573,0.11464085,0.160956329
QNTR50110,0.001551066,0.008281422,0.191087202,0.194469279,0.191463858,0.188935603,0.198748899,0.198551985,0.187116093,0.202931767,0.185057788,0.082611923,0.187789023,0.085106088,0.110365473,0.065916761,0.066588964,0.10740215,0.103229158,0.091481167,0.092768772,0.113336004,0.089415299,0.106312499,0.093700095,0.082863376,0.080555722,0.116453732,0,0,0.04401923,0.044029433,0.057938224,0.053034097,0.026289265,0,0.050267245,0.063085152,0.045256483,0.04779371,0.057760001,0.05420585,0.026286696,0.027211377,0.030370174,0.023164174,0.029986399,0.028885277,0.023573891,0.028969613,0.024901023,0.029254931,0.050510247,0.040212083,0.069331327,0.04268895,0.058109386,0.075794861,0.074512012,1,0.574181101,0.643704423,0.659118579,0.559030585,0.611363691,0.632240564,0.626112155,0.883700801,0.640500441,0.608777447,0.636257184,0.632619221,0.57524631,0.539895413,0.628942813,0.064185373,0.047002596,0.028578681,0.054216581,0.079455511,0.005245548,0.04610081,0.029105257,0.054093443,0.050569821,0.047504073,0.005245548,0.082657437,0.046548198,0.048655079,0.083263,0.06719726,0.060940046,0.061126129,0.063215284,0.045343171,0.0511219,0.052313887,0.065261164,0.064736041,0.088431088,0.013298213,0.093071893,0.067239146,0.07343085,0,0.04178668,0.077162338,0.030047919,0.043338807,0.033773319,0.031003192,0.025109695,0.043805744,0.014673704,0.023326228,0.016419763,0.035190424,0.024024916,0.024977995,0.032463018,0.031797732,0.019207432,0.030209067,0.048474213,0.036853386,0.021495625,0.018903308,0.011803808,0.01671499,0.015432412,0.008939966,0.013407655,0.037057413,0.01817111,0.358024338,0.357400311,0.356432956,0.367815199,0.368143256,0.232733418,0.221748229,0.190106955,0.172670397,0.144815665,0.159145509,0.112702779,0.199510909,0.167033413,0.117734777,0.11526552,0.082885237,0.053372792,0.071336701,0.017520639,0.031006918,0.035407446,0.010899835,0.029347408,0.027656016,0.027168598,0.023654045,0.354814142,0.355628413,0.355590972,0.363043823,0.365679057,0.524731866
QNTR50111,0,0.004365684,0.0851758,0.087968572,0.084867907,0.083469643,0.088654637,0.085369755,0.0807568,0.088071885,0.081694606,0.037516133,0.083071477,0.050122657,0.064629549,0.020932181,0.024774329,0.081557978,0.064484187,0.067271442,0.066230021,0.132805258,0.113945382,0.109232041,0.055891527,0.049973071,0.042466238,0.113471689,0,0,0.009868293,0.00945626,0.015075742,0.012994458,0.00266782,0,0.010410393,0.037888481,0.026580983,0.006024944,0.030268342,0.010715805,0.011291257,0.012175466,0.012145611,0.010332693,0.008694295,0.008375035,0.00747583,0.008399487,0.008620698,0.008699705,0.00861471,0.00685832,0.013705919,0.007280759,0.009910771,0.066177909,0.060229639,0.574181101,1,0.63243014,0.714896805,0.903239815,0.61468004,0.646567876,0.654658892,0.545072442,0.614635907,0.643608933,0.567083436,0.561751888,0.427235621,0.42370616,0.610437608,0.013479199,0.012409597,0.001135088,0.01780097,0.027617976,0.001901126,0.011983784,0.001188566,0.017707655,0.018966133,0.016153979,0.001901126,0.02094913,0.017537494,0.016545384,0.087930691,0.065415864,0.063702037,0.059146296,0.066418931,0.041516393,0.044357526,0.047025275,0.064545684,0.067955044,0.063244901,0.008482542,0.074170358,0.063781264,0.060685093,0,0.038752373,0.040987875,0.032517115,0.039764905,0.034931525,0.030968565,0.033172507,0.030978279,0.013873411,0.022378357,0.01612518,0.032959637,0.02698469,0.025864829,0.025172616,0.021984903,0.016707083,0.01867198,0.022004796,0.023494827,0.017424108,0.018750275,0.014092282,0.016659383,0.009114709,0.008640217,0.011338346,0.042702398,0.014817811,0.339641154,0.338014229,0.336569251,0.34848412,0.350929765,0.196764939,0.186237263,0.173668414,0.141958581,0.1146579,0.126996312,0.110577277,0.148135549,0.128487449,0.120181255,0.112232132,0.071146934,0.061697619,0.050433632,0.028014468,0.027179632,0.032319143,0.017776757,0.025280438,0.025822679,0.020513798,0.016682314,0.33702823,0.337330594,0.337854684,0.344641896,0.350204004,0.470898507
